workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","QuickGbE","UnionDeleteInsert",["insert_2"],"solve",3.10,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["insert_3"],"solve",5.80,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionDeleteInsert",["delete_4"],"solve",2.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["delete_5"],"solve",8.50,0.00,100.00,0.0011
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_6"],"solve",3.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_7"],"solve",4.70,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_8"],"solve",86.60,0.00,100.00,0.0031
"bst-haskell","QuickGbE","InsertDelete",["insert_2"],"solve",67.50,0.00,100.00,0.0018
"bst-haskell","QuickGbE","InsertDelete",["insert_3"],"solve",247.30,0.00,100.00,0.0050
"bst-haskell","QuickGbE","InsertDelete",["delete_4"],"solve",1.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","DeleteModel",["delete_4"],"solve",2.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","DeleteModel",["delete_5"],"solve",6.10,0.00,100.00,0.0009
"bst-haskell","QuickGbE","DeletePost",["delete_4"],"solve",5.60,0.00,100.00,0.0010
"bst-haskell","QuickGbE","DeletePost",["delete_5"],"solve",178.60,0.00,100.00,0.0026
"bst-haskell","QuickGbE","DeleteDelete",["delete_4"],"solve",158.80,0.00,100.00,0.0025
"bst-haskell","QuickGbE","DeleteDelete",["delete_5"],"solve",898.70,0.00,100.00,0.0110
"bst-haskell","QuickGbE","DeleteUnion",["delete_4"],"solve",8.00,0.00,100.00,0.0010
"bst-haskell","QuickGbE","DeleteUnion",["delete_5"],"solve",31.00,0.00,100.00,0.0016
"bst-haskell","QuickGbE","DeleteUnion",["union_6"],"solve",6.20,0.00,100.00,0.0010
"bst-haskell","QuickGbE","DeleteUnion",["union_7"],"solve",5.10,0.00,100.00,0.0010
"bst-haskell","QuickGbE","DeleteUnion",["union_8"],"solve",54.00,0.00,100.00,0.0028
"bst-haskell","QuickGbE","UnionValid",["union_6"],"solve",3.00,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionValid",["union_7"],"solve",3.90,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionPost",["union_6"],"solve",8.10,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionPost",["union_7"],"solve",13.20,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionPost",["union_8"],"solve",63.90,0.00,100.00,0.0018
"bst-haskell","QuickGbE","UnionModel",["union_6"],"solve",2.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionModel",["union_7"],"solve",4.60,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionModel",["union_8"],"solve",8.30,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_6"],"solve",3.00,0.00,100.00,0.0010
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_7"],"solve",3.90,0.00,100.00,0.0009
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_8"],"solve",9.20,0.00,100.00,0.0010
"bst-haskell","Hedgehog","InsertPost",["insert_1"],"solve",1374.40,33.30,100.00,0.2226
"bst-haskell","Hedgehog","InsertPost",["insert_2"],"solve",3630.10,2563.90,100.00,0.5807
"bst-haskell","Hedgehog","InsertPost",["insert_3"],"solve",113013.70,20995.60,100.00,18.5975
"bst-haskell","Hedgehog","InsertModel",["insert_1"],"solve",18.00,2.20,100.00,0.0026
"bst-haskell","Hedgehog","InsertModel",["insert_2"],"solve",30.90,5.50,100.00,0.0048
"bst-haskell","Hedgehog","InsertModel",["insert_3"],"solve",1730.50,290.70,100.00,0.2555
"bst-haskell","Hedgehog","DeleteInsert",["insert_1"],"solve",1137.60,708.70,100.00,0.1786
"bst-haskell","Hedgehog","DeleteInsert",["insert_2"],"solve",1901.80,272.90,100.00,0.2945
"bst-haskell","Hedgehog","DeleteInsert",["delete_4"],"solve",7.70,0.60,100.00,0.0012
"bst-haskell","Hedgehog","DeleteInsert",["delete_5"],"solve",2537.60,6.90,100.00,0.4028
"bst-haskell","Hedgehog","InsertInsert",["insert_1"],"solve",9.90,0.10,100.00,0.0011
"bst-haskell","Hedgehog","InsertInsert",["insert_2"],"solve",9.10,0.70,100.00,0.0012
"bst-haskell","Hedgehog","InsertInsert",["insert_3"],"solve",311.00,58.60,100.00,0.0395
"bst-haskell","Hedgehog","InsertUnion",["insert_1"],"solve",16.40,4.00,100.00,0.0051
"bst-haskell","Hedgehog","InsertUnion",["insert_2"],"solve",30.90,4.80,100.00,0.0112
"bst-haskell","Hedgehog","InsertUnion",["insert_3"],"solve",1747.90,1643.80,100.00,1.5422
"bst-haskell","Hedgehog","InsertUnion",["union_6"],"solve",23.10,6.70,100.00,0.0175
"bst-haskell","Hedgehog","InsertUnion",["union_7"],"solve",79.70,77.20,100.00,0.0518
"bst-haskell","Hedgehog","InsertUnion",["union_8"],"solve",10614.00,2410.00,100.00,9.7911
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_1"],"solve",17.50,9.30,100.00,0.0058
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_2"],"solve",23.40,18.10,100.00,0.0131
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_3"],"solve",1993.00,545.20,100.00,1.7485
"bst-haskell","Hedgehog","UnionDeleteInsert",["delete_4"],"solve",14.40,3.80,100.00,0.0039
"bst-haskell","Hedgehog","UnionDeleteInsert",["delete_5"],"solve",7147.40,8634.30,100.00,6.4556
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_6"],"solve",24.10,6.00,100.00,0.0089
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_7"],"solve",81.00,9.80,100.00,0.0531
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","InsertDelete",["insert_2"],"solve",4845.50,633.30,100.00,0.7643
"bst-haskell","Hedgehog","InsertDelete",["insert_3"],"solve",98279.80,16657.20,100.00,16.2057
"bst-haskell","Hedgehog","InsertDelete",["delete_4"],"solve",8.40,0.40,100.00,0.0011
"bst-haskell","Hedgehog","DeleteModel",["delete_4"],"solve",16.50,0.20,100.00,0.0028
"bst-haskell","Hedgehog","DeleteModel",["delete_5"],"solve",8217.10,1566.40,100.00,1.2538
"bst-haskell","Hedgehog","DeletePost",["delete_4"],"solve",2105.30,21.20,100.00,0.3228
"bst-haskell","Hedgehog","DeletePost",["delete_5"],"solve",553614.80,78409.50,100.00,88.4587
"bst-haskell","Hedgehog","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","DeleteDelete",["delete_5"],"solve",499924.50,61997.50,100.00,79.9761
"bst-haskell","Hedgehog","DeleteUnion",["delete_4"],"solve",14297.30,15014.30,100.00,13.0480
"bst-haskell","Hedgehog","DeleteUnion",["delete_5"],"solve",14710.10,6435.10,100.00,13.3165
"bst-haskell","Hedgehog","DeleteUnion",["union_6"],"solve",1888.10,1056.40,100.00,1.6629
"bst-haskell","Hedgehog","DeleteUnion",["union_7"],"solve",42568.00,65958.70,100.00,38.7721
"bst-haskell","Hedgehog","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","UnionValid",["union_6"],"solve",78.20,80.00,100.00,0.0688
"bst-haskell","Hedgehog","UnionValid",["union_7"],"solve",256.90,441.50,100.00,0.2101
"bst-haskell","Hedgehog","UnionPost",["union_6"],"solve",1448.20,410.20,100.00,0.3866
"bst-haskell","Hedgehog","UnionPost",["union_7"],"solve",5787.40,204.20,100.00,1.5988
"bst-haskell","Hedgehog","UnionPost",["union_8"],"solve",248293.60,58220.20,100.00,69.9770
"bst-haskell","Hedgehog","UnionModel",["union_6"],"solve",81.50,28.30,100.00,0.0602
"bst-haskell","Hedgehog","UnionModel",["union_7"],"solve",228.00,21.70,100.00,0.1771
"bst-haskell","Hedgehog","UnionModel",["union_8"],"solve",44911.50,82722.10,100.00,39.9835
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_6"],"solve",224.40,420.00,100.00,0.8803
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_7"],"solve",239.70,203.40,100.00,0.9388
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","HedgehogCBC","InsertPost",["insert_1"],"solve",40.10,0.00,100.00,0.0026
"bst-haskell","HedgehogCBC","InsertPost",["insert_2"],"solve",228.50,0.00,100.00,0.0109
"bst-haskell","HedgehogCBC","InsertPost",["insert_3"],"solve",3619.40,0.00,100.00,0.1604
"bst-haskell","HedgehogCBC","InsertModel",["insert_1"],"solve",9.00,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","InsertModel",["insert_2"],"solve",12.70,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC","InsertModel",["insert_3"],"solve",62.50,0.00,100.00,0.0038
"bst-haskell","HedgehogCBC","DeleteInsert",["insert_1"],"solve",35.70,0.00,100.00,0.0026
"bst-haskell","HedgehogCBC","DeleteInsert",["insert_2"],"solve",377.10,0.00,100.00,0.0182
"bst-haskell","HedgehogCBC","DeleteInsert",["delete_4"],"solve",8.80,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","DeleteInsert",["delete_5"],"solve",599.70,0.00,100.00,0.0288
"bst-haskell","HedgehogCBC","InsertInsert",["insert_1"],"solve",9.60,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","InsertInsert",["insert_2"],"solve",9.40,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","InsertInsert",["insert_3"],"solve",506.80,0.00,100.00,0.0227
"bst-haskell","HedgehogCBC","InsertUnion",["insert_1"],"solve",9.80,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","InsertUnion",["insert_2"],"solve",25.60,0.00,100.00,0.0020
"bst-haskell","HedgehogCBC","InsertUnion",["insert_3"],"solve",103.10,0.00,100.00,0.0078
"bst-haskell","HedgehogCBC","InsertUnion",["union_6"],"solve",17.00,0.00,100.00,0.0015
"bst-haskell","HedgehogCBC","InsertUnion",["union_7"],"solve",21.80,0.00,100.00,0.0016
"bst-haskell","HedgehogCBC","InsertUnion",["union_8"],"solve",197.00,0.00,100.00,0.0145
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_1"],"solve",9.30,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_2"],"solve",24.20,0.00,100.00,0.0019
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_3"],"solve",56.20,0.00,100.00,0.0032
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["delete_4"],"solve",12.30,0.00,100.00,0.0012
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["delete_5"],"solve",60.30,0.00,100.00,0.0039
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_6"],"solve",9.60,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_7"],"solve",19.90,0.00,100.00,0.0016
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_8"],"solve",1066.00,0.00,100.00,0.0835
"bst-haskell","HedgehogCBC","InsertDelete",["insert_2"],"solve",69.10,0.00,100.00,0.0041
"bst-haskell","HedgehogCBC","InsertDelete",["insert_3"],"solve",6375.80,0.00,100.00,0.2937
"bst-haskell","HedgehogCBC","InsertDelete",["delete_4"],"solve",8.70,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","DeleteModel",["delete_4"],"solve",10.30,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","DeleteModel",["delete_5"],"solve",69.00,0.00,100.00,0.0037
"bst-haskell","HedgehogCBC","DeletePost",["delete_4"],"solve",49.10,0.00,100.00,0.0027
"bst-haskell","HedgehogCBC","DeletePost",["delete_5"],"solve",4099.90,0.00,100.00,0.1775
"bst-haskell","HedgehogCBC","DeleteDelete",["delete_4"],"solve",1410.30,0.00,100.00,0.0632
"bst-haskell","HedgehogCBC","DeleteDelete",["delete_5"],"solve",7470.90,0.00,100.00,0.3306
"bst-haskell","HedgehogCBC","DeleteUnion",["delete_4"],"solve",107.30,0.00,100.00,0.0082
"bst-haskell","HedgehogCBC","DeleteUnion",["delete_5"],"solve",487.40,0.00,100.00,0.0391
"bst-haskell","HedgehogCBC","DeleteUnion",["union_6"],"solve",18.70,0.00,100.00,0.0016
"bst-haskell","HedgehogCBC","DeleteUnion",["union_7"],"solve",49.40,0.00,100.00,0.0039
"bst-haskell","HedgehogCBC","DeleteUnion",["union_8"],"solve",717.40,0.00,100.00,0.0548
"bst-haskell","HedgehogCBC","UnionValid",["union_6"],"solve",7.90,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC","UnionValid",["union_7"],"solve",16.30,0.00,100.00,0.0014
"bst-haskell","HedgehogCBC","UnionPost",["union_6"],"solve",91.90,0.00,100.00,0.0069
"bst-haskell","HedgehogCBC","UnionPost",["union_7"],"solve",138.30,0.00,100.00,0.0105
"bst-haskell","HedgehogCBC","UnionPost",["union_8"],"solve",1565.40,0.00,100.00,0.1146
"bst-haskell","HedgehogCBC","UnionModel",["union_6"],"solve",10.20,0.00,100.00,0.0012
"bst-haskell","HedgehogCBC","UnionModel",["union_7"],"solve",17.90,0.00,100.00,0.0015
"bst-haskell","HedgehogCBC","UnionModel",["union_8"],"solve",26.90,0.00,100.00,0.0021
"bst-haskell","HedgehogCBC","UnionUnionAssoc",["union_6"],"solve",11.70,0.00,100.00,0.0012
"bst-haskell","HedgehogCBC","UnionUnionAssoc",["union_7"],"solve",21.50,0.00,100.00,0.0017
"bst-haskell","HedgehogCBC","UnionUnionAssoc",["union_8"],"solve",71.10,0.00,100.00,0.0053
"bst-haskell","HedgehogGbE","InsertPost",["insert_1"],"solve",230.20,0.00,100.00,0.0081
"bst-haskell","HedgehogGbE","InsertPost",["insert_2"],"solve",451.00,0.00,100.00,0.0167
"bst-haskell","HedgehogGbE","InsertPost",["insert_3"],"solve",100658.20,0.00,100.00,3.9619
"bst-haskell","HedgehogGbE","InsertModel",["insert_1"],"solve",22.90,0.00,100.00,0.0011
"bst-haskell","HedgehogGbE","InsertModel",["insert_2"],"solve",21.60,0.00,100.00,0.0011
"bst-haskell","HedgehogGbE","InsertModel",["insert_3"],"solve",276.30,0.00,100.00,0.0071
"bst-haskell","HedgehogGbE","DeleteInsert",["insert_1"],"solve",631.70,0.00,100.00,0.0245
"bst-haskell","HedgehogGbE","DeleteInsert",["insert_2"],"solve",331.60,0.00,100.00,0.0123
"bst-haskell","HedgehogGbE","DeleteInsert",["delete_4"],"solve",7.70,0.00,100.00,0.0009
"bst-haskell","HedgehogGbE","DeleteInsert",["delete_5"],"solve",697.80,0.00,100.00,0.0290
"bst-haskell","HedgehogGbE","InsertInsert",["insert_1"],"solve",8.40,0.00,100.00,0.0010
"bst-haskell","HedgehogGbE","InsertInsert",["insert_2"],"solve",8.60,0.00,100.00,0.0009
"bst-haskell","HedgehogGbE","InsertInsert",["insert_3"],"solve",510.50,0.00,100.00,0.0183
"bst-haskell","HedgehogGbE","InsertUnion",["insert_1"],"solve",22.60,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","InsertUnion",["insert_2"],"solve",27.50,0.00,100.00,0.0012
