workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","Falsify","InsertUnion",["union_6"],"solve",248.60,11.30,0.00,0.0026
"bst-haskell","Falsify","InsertUnion",["union_7"],"solve",1219.90,128.20,0.00,0.0135
"bst-haskell","Falsify","InsertUnion",["union_8"],"solve",51807.30,41192.20,0.00,4.1193
"bst-haskell","Falsify","UnionDeleteInsert",["insert_1"],"solve",371.90,2.00,0.00,0.0025
"bst-haskell","Falsify","UnionDeleteInsert",["insert_2"],"solve",685.30,25.20,0.00,0.0050
"bst-haskell","Falsify","UnionDeleteInsert",["insert_3"],"solve",4983.40,1467.50,0.00,0.3025
"bst-haskell","Falsify","UnionDeleteInsert",["delete_4"],"solve",387.70,6.90,0.00,0.0024
"bst-haskell","Falsify","UnionDeleteInsert",["delete_5"],"solve",51285.50,13905.10,0.00,4.1443
"bst-haskell","Falsify","UnionDeleteInsert",["union_6"],"solve",634.00,5.30,0.00,0.0036
"bst-haskell","Falsify","UnionDeleteInsert",["union_7"],"solve",1967.40,16.50,0.00,0.0193
"bst-haskell","Falsify","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","InsertDelete",["insert_2"],"solve",16155.50,746.50,0.00,0.3931
"bst-haskell","Falsify","InsertDelete",["insert_3"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","InsertDelete",["delete_4"],"solve",166.00,0.10,0.00,0.0009
"bst-haskell","Falsify","DeleteModel",["delete_4"],"solve",308.70,0.20,0.00,0.0017
"bst-haskell","Falsify","DeleteModel",["delete_5"],"solve",14702.60,53.60,0.00,0.3000
"bst-haskell","Falsify","DeletePost",["delete_4"],"solve",6303.00,1100.00,0.00,0.1329
"bst-haskell","Falsify","DeletePost",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteDelete",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteUnion",["delete_4"],"solve",49314.30,29488.10,0.00,4.0464
"bst-haskell","Falsify","DeleteUnion",["delete_5"],"solve",60251.80,81968.70,0.00,4.7822
"bst-haskell","Falsify","DeleteUnion",["union_6"],"solve",54421.20,44510.40,0.00,4.3408
"bst-haskell","Falsify","DeleteUnion",["union_7"],"solve",177871.50,299287.70,0.00,14.6650
"bst-haskell","Falsify","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","UnionValid",["union_6"],"solve",198.10,53.40,0.00,0.0053
"bst-haskell","Falsify","UnionValid",["union_7"],"solve",1553.20,124.50,0.00,0.0355
"bst-haskell","Falsify","UnionPost",["union_6"],"solve",12980.10,256.00,0.00,0.3092
"bst-haskell","Falsify","UnionPost",["union_7"],"solve",14525.10,2174.70,0.00,0.3533
"bst-haskell","Falsify","UnionPost",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","UnionModel",["union_6"],"solve",244.10,106.60,0.00,0.0067
"bst-haskell","Falsify","UnionModel",["union_7"],"solve",1271.50,347.20,0.00,0.0326
"bst-haskell","Falsify","UnionModel",["union_8"],"solve",79741.40,48731.00,0.00,6.0565
"bst-haskell","Falsify","UnionUnionAssoc",["union_6"],"solve",355.20,0.60,0.00,0.0345
"bst-haskell","Falsify","UnionUnionAssoc",["union_7"],"solve",1599.70,146.80,0.00,0.0432
"bst-haskell","Falsify","UnionUnionAssoc",["union_8"],"solve",230825.90,620020.40,0.00,61.4095
"bst-haskell","FalsifyCBC","InsertPost",["insert_1"],"solve",1956.40,0.00,0.00,0.0126
"bst-haskell","FalsifyCBC","InsertPost",["insert_2"],"solve",1730.50,0.00,0.00,0.0129
"bst-haskell","FalsifyCBC","InsertPost",["insert_3"],"solve",525732.90,0.00,0.00,5.5649
"bst-haskell","FalsifyCBC","InsertModel",["insert_1"],"solve",66.00,0.00,0.00,0.0007
"bst-haskell","FalsifyCBC","InsertModel",["insert_2"],"solve",74.20,0.00,0.00,0.0007
"bst-haskell","FalsifyCBC","InsertModel",["insert_3"],"solve",3140.00,0.00,0.00,0.0473
"bst-haskell","FalsifyCBC","DeleteInsert",["insert_1"],"solve",1616.10,0.00,0.00,0.0092
"bst-haskell","FalsifyCBC","DeleteInsert",["insert_2"],"solve",3265.40,0.00,0.00,0.0718
"bst-haskell","FalsifyCBC","DeleteInsert",["delete_4"],"solve",180.60,0.00,0.00,0.0009
"bst-haskell","FalsifyCBC","DeleteInsert",["delete_5"],"solve",1730.60,0.00,0.00,0.0393
"bst-haskell","FalsifyCBC","InsertInsert",["insert_1"],"solve",207.20,0.00,0.00,0.0011
"bst-haskell","FalsifyCBC","InsertInsert",["insert_2"],"solve",200.90,0.00,0.00,0.0012
"bst-haskell","FalsifyCBC","InsertInsert",["insert_3"],"solve",1261.30,0.00,0.00,0.0399
"bst-haskell","FalsifyCBC","InsertUnion",["insert_1"],"solve",86.00,0.00,0.00,0.0006
"bst-haskell","FalsifyCBC","InsertUnion",["insert_2"],"solve",91.60,0.00,0.00,0.0011
"bst-haskell","FalsifyCBC","InsertUnion",["insert_3"],"solve",4512.80,0.00,0.00,0.0554
"bst-haskell","FalsifyCBC","InsertUnion",["union_6"],"solve",85.00,0.00,0.00,0.0008
"bst-haskell","FalsifyCBC","InsertUnion",["union_7"],"solve",1029.70,0.00,0.00,0.0083
"bst-haskell","FalsifyCBC","InsertUnion",["union_8"],"solve",4368.30,0.00,0.00,0.1125
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_1"],"solve",80.50,0.00,0.00,0.0007
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_2"],"solve",85.90,0.00,0.00,0.0017
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_3"],"solve",2760.60,0.00,0.00,0.0747
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["delete_4"],"solve",82.90,0.00,0.00,0.0013
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["delete_5"],"solve",3619.00,0.00,0.00,0.0844
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_6"],"solve",1077.80,0.00,0.00,0.0126
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_7"],"solve",902.10,0.00,0.00,0.0192
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_8"],"solve",223399.80,0.00,0.00,11.6137
"bst-haskell","FalsifyCBC","InsertDelete",["insert_2"],"solve",4937.80,0.00,0.00,0.1355
"bst-haskell","FalsifyCBC","InsertDelete",["insert_3"],"solve",376819.90,0.00,0.00,11.3579
"bst-haskell","FalsifyCBC","InsertDelete",["delete_4"],"solve",178.90,0.00,0.00,0.0010
"bst-haskell","FalsifyCBC","DeleteModel",["delete_4"],"solve",49.90,0.00,0.00,0.0006
"bst-haskell","FalsifyCBC","DeleteModel",["delete_5"],"solve",1369.30,0.00,0.00,0.0214
"bst-haskell","FalsifyCBC","DeletePost",["delete_4"],"solve",1380.50,0.00,0.00,0.0103
"bst-haskell","FalsifyCBC","DeletePost",["delete_5"],"solve",608008.10,0.00,0.00,5.4703
"bst-haskell","FalsifyCBC","DeleteDelete",["delete_4"],"solve",164588.70,0.00,0.00,1.6295
"bst-haskell","FalsifyCBC","DeleteDelete",["delete_5"],"solve",2362269.70,0.00,0.00,64.9082
"bst-haskell","FalsifyCBC","DeleteUnion",["delete_4"],"solve",2856.20,0.00,0.00,0.0297
"bst-haskell","FalsifyCBC","DeleteUnion",["delete_5"],"solve",3565.50,0.00,0.00,0.1766
"bst-haskell","FalsifyCBC","DeleteUnion",["union_6"],"solve",5208.50,0.00,0.00,0.1032
"bst-haskell","FalsifyCBC","DeleteUnion",["union_7"],"solve",2855.80,0.00,0.00,0.0882
"bst-haskell","FalsifyCBC","DeleteUnion",["union_8"],"solve",94679.10,0.00,0.00,4.5780
"bst-haskell","FalsifyCBC","UnionValid",["union_6"],"solve",734.30,0.00,0.00,0.0161
"bst-haskell","FalsifyCBC","UnionValid",["union_7"],"solve",2063.50,0.00,0.00,0.0258
"bst-haskell","FalsifyCBC","UnionPost",["union_6"],"solve",4577.70,0.00,0.00,0.0359
"bst-haskell","FalsifyCBC","UnionPost",["union_7"],"solve",3748.80,0.00,0.00,0.0338
"bst-haskell","FalsifyCBC","UnionPost",["union_8"],"solve",116230.40,0.00,0.00,1.4878
"bst-haskell","FalsifyCBC","UnionModel",["union_6"],"solve",857.40,0.00,0.00,0.0324
"bst-haskell","FalsifyCBC","UnionModel",["union_7"],"solve",2072.80,0.00,0.00,0.0404
"bst-haskell","FalsifyCBC","UnionModel",["union_8"],"solve",4228.70,0.00,0.00,0.1149
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_6"],"solve",236.60,0.00,0.00,0.0071
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_7"],"solve",646.30,0.00,0.00,0.0178
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_8"],"solve",10158.40,0.00,0.00,0.3826
"bst-haskell","FalsifyGbE","InsertPost",["insert_1"],"solve",997.10,0.00,0.00,0.0127
"bst-haskell","FalsifyGbE","InsertPost",["insert_2"],"solve",1681.00,0.00,0.00,0.0260
"bst-haskell","FalsifyGbE","InsertPost",["insert_3"],"solve",93933.20,0.00,0.00,3.9541
"bst-haskell","FalsifyGbE","InsertModel",["insert_1"],"solve",374.40,0.00,0.00,0.0020
"bst-haskell","FalsifyGbE","InsertModel",["insert_2"],"solve",578.10,0.00,0.00,0.0033
"bst-haskell","FalsifyGbE","InsertModel",["insert_3"],"solve",2401.70,0.00,0.00,0.0385
"bst-haskell","FalsifyGbE","DeleteInsert",["insert_1"],"solve",1781.20,0.00,0.00,0.0559
"bst-haskell","FalsifyGbE","DeleteInsert",["insert_2"],"solve",2983.90,0.00,0.00,0.0643
"bst-haskell","FalsifyGbE","DeleteInsert",["delete_4"],"solve",157.30,0.00,0.00,0.0009
"bst-haskell","FalsifyGbE","DeleteInsert",["delete_5"],"solve",1231.10,0.00,0.00,0.0435
"bst-haskell","FalsifyGbE","InsertInsert",["insert_1"],"solve",203.60,0.00,0.00,0.0011
"bst-haskell","FalsifyGbE","InsertInsert",["insert_2"],"solve",208.20,0.00,0.00,0.0013
"bst-haskell","FalsifyGbE","InsertInsert",["insert_3"],"solve",1640.40,0.00,0.00,0.0806
"bst-haskell","FalsifyGbE","InsertUnion",["insert_1"],"solve",391.90,0.00,0.00,0.0022
"bst-haskell","FalsifyGbE","InsertUnion",["insert_2"],"solve",1055.20,0.00,0.00,0.0076
"bst-haskell","FalsifyGbE","InsertUnion",["insert_3"],"solve",2162.20,0.00,0.00,0.0328
"bst-haskell","FalsifyGbE","InsertUnion",["union_6"],"solve",255.00,0.00,0.00,0.0021
"bst-haskell","FalsifyGbE","InsertUnion",["union_7"],"solve",1643.80,0.00,0.00,0.0107
"bst-haskell","FalsifyGbE","InsertUnion",["union_8"],"solve",3263.00,0.00,0.00,0.0751
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_1"],"solve",378.00,0.00,0.00,0.0029
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_2"],"solve",1698.20,0.00,0.00,0.0200
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_3"],"solve",2003.50,0.00,0.00,0.0408
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["delete_4"],"solve",397.90,0.00,0.00,0.0030
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["delete_5"],"solve",2252.10,0.00,0.00,0.0497
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_6"],"solve",797.40,0.00,0.00,0.0123
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_7"],"solve",2519.40,0.00,0.00,0.0367
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_8"],"solve",35236.70,0.00,0.00,2.8500
"bst-haskell","FalsifyGbE","InsertDelete",["insert_2"],"solve",2285.20,0.00,0.00,0.0825
"bst-haskell","FalsifyGbE","InsertDelete",["insert_3"],"solve",103748.60,0.00,0.00,5.7965
"bst-haskell","FalsifyGbE","InsertDelete",["delete_4"],"solve",162.60,0.00,0.00,0.0009
"bst-haskell","FalsifyGbE","DeleteModel",["delete_4"],"solve",314.10,0.00,0.00,0.0013
"bst-haskell","FalsifyGbE","DeleteModel",["delete_5"],"solve",994.00,0.00,0.00,0.0155
"bst-haskell","FalsifyGbE","DeletePost",["delete_4"],"solve",771.40,0.00,0.00,0.0140
"bst-haskell","FalsifyGbE","DeletePost",["delete_5"],"solve",119079.90,0.00,0.00,4.3310
"bst-haskell","FalsifyGbE","DeleteDelete",["delete_4"],"solve",24725.60,0.00,0.00,0.8222
"bst-haskell","FalsifyGbE","DeleteDelete",["delete_5"],"solve",1593491.70,0.00,0.00,76.6730
"bst-haskell","FalsifyGbE","DeleteUnion",["delete_4"],"solve",1680.30,0.00,0.00,0.0315
"bst-haskell","FalsifyGbE","DeleteUnion",["delete_5"],"solve",3000.80,0.00,0.00,0.2057
"bst-haskell","FalsifyGbE","DeleteUnion",["union_6"],"solve",1453.60,0.00,0.00,0.0501
"bst-haskell","FalsifyGbE","DeleteUnion",["union_7"],"solve",2366.00,0.00,0.00,0.0512
"bst-haskell","FalsifyGbE","DeleteUnion",["union_8"],"solve",18631.60,0.00,0.00,1.2346
"bst-haskell","FalsifyGbE","UnionValid",["union_6"],"solve",153.70,0.00,0.00,0.0019
"bst-haskell","FalsifyGbE","UnionValid",["union_7"],"solve",809.00,0.00,0.00,0.0060
"bst-haskell","FalsifyGbE","UnionPost",["union_6"],"solve",2610.10,0.00,0.00,0.0697
"bst-haskell","FalsifyGbE","UnionPost",["union_7"],"solve",5100.30,0.00,0.00,0.1186
"bst-haskell","FalsifyGbE","UnionPost",["union_8"],"solve",19545.30,0.00,0.00,1.0792
"bst-haskell","FalsifyGbE","UnionModel",["union_6"],"solve",148.40,0.00,0.00,0.0023
"bst-haskell","FalsifyGbE","UnionModel",["union_7"],"solve",952.80,0.00,0.00,0.0087
"bst-haskell","FalsifyGbE","UnionModel",["union_8"],"solve",5269.10,0.00,0.00,0.1865
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_6"],"solve",313.30,0.00,0.00,0.0092
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_7"],"solve",1837.90,0.00,0.00,0.0307
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_8"],"solve",9267.20,0.00,0.00,0.3496
"bst-haskell","FalsifyCBC2","InsertPost",["insert_1"],"solve",2719.50,0.00,0.00,0.0182
"bst-haskell","FalsifyCBC2","InsertPost",["insert_2"],"solve",2545.30,0.00,0.00,0.0199
"bst-haskell","FalsifyCBC2","InsertPost",["insert_3"],"solve",392320.50,0.00,0.00,3.6273
"bst-haskell","FalsifyCBC2","InsertModel",["insert_1"],"solve",73.80,0.00,0.00,0.0007
"bst-haskell","FalsifyCBC2","InsertModel",["insert_2"],"solve",68.50,0.00,0.00,0.0008
"bst-haskell","FalsifyCBC2","InsertModel",["insert_3"],"solve",2853.40,0.00,0.00,0.0410
"bst-haskell","FalsifyCBC2","DeleteInsert",["insert_1"],"solve",3249.80,0.00,0.00,0.0207
"bst-haskell","FalsifyCBC2","DeleteInsert",["insert_2"],"solve",2285.60,0.00,0.00,0.0472
"bst-haskell","FalsifyCBC2","DeleteInsert",["delete_4"],"solve",174.10,0.00,0.00,0.0009
"bst-haskell","FalsifyCBC2","DeleteInsert",["delete_5"],"solve",1679.30,0.00,0.00,0.0396
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_1"],"solve",204.40,0.00,0.00,0.0011
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_2"],"solve",196.10,0.00,0.00,0.0011
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_3"],"solve",2146.90,0.00,0.00,0.0727
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_1"],"solve",90.10,0.00,0.00,0.0008
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_2"],"solve",96.30,0.00,0.00,0.0012
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_3"],"solve",5651.10,0.00,0.00,0.0740
"bst-haskell","FalsifyCBC2","InsertUnion",["union_6"],"solve",94.30,0.00,0.00,0.0010
"bst-haskell","FalsifyCBC2","InsertUnion",["union_7"],"solve",1310.10,0.00,0.00,0.0098
"bst-haskell","FalsifyCBC2","InsertUnion",["union_8"],"solve",5278.90,0.00,0.00,0.1408
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_1"],"solve",88.20,0.00,0.00,0.0007
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_2"],"solve",89.30,0.00,0.00,0.0016
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_3"],"solve",3257.60,0.00,0.00,0.0737
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["delete_4"],"solve",89.00,0.00,0.00,0.0016
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["delete_5"],"solve",4069.60,0.00,0.00,0.1006
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_6"],"solve",1438.30,0.00,0.00,0.0181
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_7"],"solve",1064.40,0.00,0.00,0.0268
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_8"],"solve",163142.50,0.00,0.00,9.2348
"bst-haskell","FalsifyCBC2","InsertDelete",["insert_2"],"solve",5299.20,0.00,0.00,0.1476
"bst-haskell","FalsifyCBC2","InsertDelete",["insert_3"],"solve",686513.20,0.00,0.00,21.6323
"bst-haskell","FalsifyCBC2","InsertDelete",["delete_4"],"solve",172.50,0.00,0.00,0.0010
"bst-haskell","FalsifyCBC2","DeleteModel",["delete_4"],"solve",48.90,0.00,0.00,0.0008
"bst-haskell","FalsifyCBC2","DeleteModel",["delete_5"],"solve",3914.90,0.00,0.00,0.0484
"bst-haskell","FalsifyCBC2","DeletePost",["delete_4"],"solve",1577.60,0.00,0.00,0.0153
"bst-haskell","FalsifyCBC2","DeletePost",["delete_5"],"solve",604761.50,0.00,0.00,5.2008
"bst-haskell","FalsifyCBC2","DeleteDelete",["delete_4"],"solve",186764.50,0.00,0.00,1.8386
"bst-haskell","FalsifyCBC2","DeleteDelete",["delete_5"],"solve",3387396.30,0.00,0.00,108.1819
"bst-haskell","FalsifyCBC2","DeleteUnion",["delete_4"],"solve",3205.40,0.00,0.00,0.0361
"bst-haskell","FalsifyCBC2","DeleteUnion",["delete_5"],"solve",6405.10,0.00,0.00,0.3417
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_6"],"solve",2145.50,0.00,0.00,0.0581
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_7"],"solve",2478.10,0.00,0.00,0.0824
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_8"],"solve",128012.80,0.00,0.00,7.0649
"bst-haskell","FalsifyCBC2","UnionValid",["union_6"],"solve",970.80,0.00,0.00,0.0219
"bst-haskell","FalsifyCBC2","UnionValid",["union_7"],"solve",2741.80,0.00,0.00,0.0580
"bst-haskell","FalsifyCBC2","UnionPost",["union_6"],"solve",2324.30,0.00,0.00,0.0179
"bst-haskell","FalsifyCBC2","UnionPost",["union_7"],"solve",3096.50,0.00,0.00,0.0369
"bst-haskell","FalsifyCBC2","UnionPost",["union_8"],"solve",114461.70,0.00,0.00,1.3919
"bst-haskell","FalsifyCBC2","UnionModel",["union_6"],"solve",1274.50,0.00,0.00,0.0391
"bst-haskell","FalsifyCBC2","UnionModel",["union_7"],"solve",1955.60,0.00,0.00,0.0516
"bst-haskell","FalsifyCBC2","UnionModel",["union_8"],"solve",5977.90,0.00,0.00,0.1703
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_6"],"solve",232.70,0.00,0.00,0.0070
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_7"],"solve",673.90,0.00,0.00,0.0157
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_8"],"solve",8696.80,0.00,0.00,0.3712
